date,ticker,spot_price,net_gex_b,vix,zero_gamma,call_wall,put_wall,peak_gex_strike,max_pain,pc_ratio,spy_200ma,spy_above_200ma,spy_rsi_14,vix_3m,vix_term_spread,vix_term_structure,skew_index,fear_score,bull_score,bear_score,score_label,qqq_spot,qqq_gex_b,qqq_fear_score,qqq_bear_score,qqq_bull_score,qqq_divergence,signal,l1_context,yield_10y,vix9d,vix9d_vix_ratio,gold,dxy,tlt,hyg,copper,oil,eem,xlre,flow_regime,flow_score,regime_signal,composite_score
2026-07-02,SPY,744.7,-6.2,16.15,747.02,760.0,743.0,745.0,735.0,2.0,692.29,True,54.6,19.04,2.89,contango,150.02,4,4,4,Moderate fear — monitor,713.37,-4.8,1,1,1,Aligned — no divergence,"AMBER Caution - neg GEX, watch VIX",SPY above 200MA (uptrend intact) | RSI neutral (54.6) | VIX in contango (calm) | SKEW elevated (150.02) - tail hedging active,4.485,12.37,0.766,378.13,100.86,85.51,79.71,37.29,103.98,65.7,44.68,risk_on,4,,
2026-07-03,SPY,745.76,-1.9,15.81,744.72,760.0,740.0,760.0,730.0,2.05,692.29,True,54.6,19.04,3.23,contango,150.02,3,4,2,Mild bull — neutral,714.18,-2.7,1,1,1,Aligned — no divergence,"AMBER Caution - neg GEX, watch VIX",SPY above 200MA (uptrend intact) | RSI neutral (54.6) | VIX in contango (calm) | SKEW elevated (150.02) - tail hedging active,4.485,,,,100.86,,,,,,,unknown,0,,
2026-07-06,SPY,751.79,8.4,15.57,747.11,752.0,740.0,752.0,735.0,2.01,692.74,True,56.04,18.78,3.21,contango,145.38,2,7,2,Positive regime — hold,722.98,0.3634,0,0,2,Aligned — no divergence,"GREEN Hold - pos GEX, vol controlled",SPY above 200MA (uptrend intact) | RSI neutral (56.04) | VIX in contango (calm) | SKEW elevated (145.38) - tail hedging active,4.479,12.32,0.791,382.13,100.85,85.45,79.87,37.84,104.35,67.57,44.29,risk_on,4,,
2026-07-07,SPY,746.44,-4.8,16.13,749.8,760.0,740.0,748.0,735.0,1.98,693.19,True,44.87,19.01,2.88,contango,145.74,3,3,4,Mixed — no edge,708.33,-5.9,2,2,1,Aligned — no divergence,"AMBER Caution - neg GEX, watch VIX",SPY above 200MA (uptrend intact) | RSI neutral (44.87) | VIX in contango (calm) | SKEW elevated (145.74) - tail hedging active,4.529,13.42,0.832,377.49,101.02,84.55,79.76,37.39,108.92,65.72,44.89,risk_on,4,,
2026-07-08,SPY,744.3,-8.4,16.9,747.34,760.0,740.0,745.0,735.0,1.98,693.6,True,46.33,19.46,2.56,contango,149.79,4,4,4,Moderate fear — monitor,710.55,-2.6,1,1,1,Aligned — no divergence,"AMBER Caution - neg GEX, watch VIX",SPY above 200MA (uptrend intact) | RSI neutral (46.33) | VIX in contango (calm) | SKEW elevated (149.79) - tail hedging active,4.569,14.41,0.853,374.45,100.99,84.36,79.66,37.07,112.21,66.23,44.15,risk_on,4,,
2026-07-09,SPY,751.16,8.6,15.84,747.96,752.0,740.0,752.0,735.0,1.93,694.04,True,58.38,18.99,3.15,contango,144.67,1,7,1,Positive regime — hold,722.93,1.6,0,0,2,Aligned — no divergence,"GREEN Hold - pos GEX, vol controlled",SPY above 200MA (uptrend intact) | RSI neutral (58.38) | VIX in contango (calm) | SKEW elevated (144.67) - tail hedging active,4.539,12.5,0.789,378.18,100.9,84.49,79.75,37.75,109.01,66.78,44.23,risk_on,4,,
2026-07-10,SPY,755.13,22.9,15.03,749.65,756.0,740.0,755.0,735.0,1.93,694.48,True,56.67,18.57,3.54,contango,144.27,1,8,1,Strong bull regime — hold,725.91,0.1032,0,0,2,Aligned — no divergence,"GREEN Strong hold - GEX high, vol suppressed",SPY above 200MA (uptrend intact) | RSI neutral (56.67) | VIX in contango (calm) | SKEW elevated (144.27) - tail hedging active,4.569,11.15,0.742,377.01,100.95,84.47,79.71,37.99,108.7,66.9,44.45,risk_on,4,,
2026-07-13,SPY,748.39,-7.0,17.16,751.17,760.0,748.0,749.0,740.0,1.88,694.91,True,53.68,19.64,2.48,contango,145.69,4,4,4,Moderate fear — monitor,711.27,-4.9,1,1,1,Aligned — no divergence,"AMBER Caution - neg GEX, watch VIX",SPY above 200MA (uptrend intact) | RSI neutral (53.68) | VIX in contango (calm) | SKEW elevated (145.69) - tail hedging active,4.609,15.13,0.882,367.13,101.24,83.97,79.52,37.94,117.79,64.5,44.7,risk_on,4,,
2026-07-14,SPY,751.93,3.6,16.5,751.08,752.0,740.0,752.0,740.0,1.86,695.37,True,66.05,19.3,2.8,contango,145.13,2,6,2,Positive regime — hold,719.88,3.6,0,0,2,Aligned — no divergence,"GREEN Hold - pos GEX, vol controlled",SPY above 200MA (uptrend intact) | RSI neutral (66.05) | VIX in contango (calm) | SKEW elevated (145.13) - tail hedging active,4.585,13.46,0.816,372.15,100.92,84.08,79.68,38.54,120.17,65.67,44.48,risk_on,4,,
2026-07-15,SPY,754.68,8.3,15.67,752.74,755.0,750.0,755.0,740.0,1.85,695.85,True,68.13,18.91,3.24,contango,148.51,2,7,2,Positive regime — hold,717.73,-2.3,1,1,1,Aligned — no divergence,"GREEN Hold - pos GEX, vol controlled",SPY above 200MA (uptrend intact) | RSI neutral (68.13) | VIX in contango (calm) | SKEW elevated (148.51) - tail hedging active,4.545,12.06,0.77,372.35,100.49,84.24,79.81,38.63,121.38,65.57,44.56,risk_on,4,,
2026-07-16,SPY,750.19,-7.6,16.73,751.9,760.0,750.0,750.0,740.0,1.84,696.29,True,63.13,19.5,2.77,contango,145.72,4,5,4,Moderate fear — monitor,705.48,-7.9,2,2,1,Aligned — no divergence,"AMBER Caution - neg GEX, watch VIX",SPY above 200MA (uptrend intact) | RSI neutral (63.13) | VIX in contango (calm) | SKEW elevated (145.72) - tail hedging active,4.569,13.98,0.836,364.96,100.76,84.21,79.8,38.06,119.3,64.19,45.46,risk_on,4,,
2026-07-17,SPY,743.14,-18.0,18.77,751.77,800.0,742.0,742.0,740.0,1.88,696.69,True,61.06,20.54,1.77,contango,147.28,5,4,5,Moderate fear — monitor,694.95,-12.1,2,2,0,Aligned — no divergence,"RED Watch - GEX deeply neg, VIX rising",SPY above 200MA (uptrend intact) | RSI neutral (61.06) | VIX in contango (calm) | SKEW elevated (147.28) - tail hedging active,4.541,16.85,0.898,368.41,100.77,84.52,79.65,37.92,123.96,63.29,45.42,risk_on,4,,
2026-07-20,SPY,742.01,-13.6,18.65,749.73,800.0,740.0,740.0,740.0,1.86,697.07,True,51.01,20.4,1.75,contango,146.05,5,3,5,Moderate fear — monitor,696.03,-5.3,2,2,0,Aligned — no divergence,"RED Watch - GEX deeply neg, VIX rising",SPY above 200MA (uptrend intact) | RSI neutral (51.01) | VIX in contango (calm) | SKEW elevated (146.05) - tail hedging active,4.598,17.78,0.953,367.6,100.95,83.89,79.68,38.42,125.51,63.56,45.23,risk_on,4,,
2026-07-21,SPY,748.15,2.9,17.05,749.23,755.0,740.0,748.0,740.0,1.79,697.47,True,51.39,19.59,2.54,contango,151.66,2,5,2,Mild bull — neutral,709.3,-0.6956,1,1,1,Aligned — no divergence,"GREEN Hold - pos GEX, vol controlled",SPY above 200MA (uptrend intact) | RSI neutral (51.39) | VIX in contango (calm) | SKEW elevated (151.66) - tail hedging active,4.628,15.48,0.908,374.81,101.17,83.66,79.65,39.53,128.85,65.34,45.2,risk_on,4,,
2026-07-22,SPY,746.4,-3.0,16.64,751.37,755.0,740.0,740.0,740.0,1.85,697.86,True,51.52,19.54,2.9,contango,150.19,3,4,3,Mild bull — neutral,703.83,-3.9,1,1,1,Aligned — no divergence,"AMBER Caution - neg GEX, watch VIX",SPY above 200MA (uptrend intact) | RSI neutral (51.52) | VIX in contango (calm) | SKEW elevated (150.19) - tail hedging active,4.657,14.88,0.894,379.12,101.13,83.44,79.52,39.25,131.68,64.99,45.01,risk_on,4,,
2026-07-23,SPY,738.88,-18.3,18.7,748.96,800.0,735.0,740.0,740.0,1.92,698.21,True,44.71,20.6,1.9,contango,145.95,5,2,6,Moderate fear — monitor,694.32,-8.0,2,2,0,Aligned — no divergence,"RED Watch - GEX deeply neg, VIX rising",SPY above 200MA (uptrend intact) | RSI neutral (44.71) | VIX in contango (calm) | SKEW elevated (145.95) - tail hedging active,4.703,18.15,0.971,371.52,101.44,83.17,79.23,38.24,139.49,64.6,44.95,risk_on,4,,
2026-07-24,SPY,738.18,-15.0,18.58,750.15,760.0,735.0,740.0,738.0,2.0,698.54,True,39.09,20.51,1.93,contango,147.28,5,2,6,Moderate fear — monitor,687.9,-6.9,2,2,0,Aligned — no divergence,"RED Watch - GEX deeply neg, VIX rising",SPY above 200MA (uptrend intact) | RSI neutral (39.09) | VIX in contango (calm) | SKEW elevated (147.28) - tail hedging active,4.679,17.62,0.948,371.9,101.47,83.25,79.23,38.35,136.69,63.33,45.95,risk_on,4,,
2026-07-27,SPY,737.16,-13.4,18.67,747.78,760.0,735.0,735.0,738.0,2.07,698.89,True,41.9,20.2,1.53,contango,146.6,5,2,6,Moderate fear — monitor,683.5,-5.5,2,2,0,Aligned — no divergence,"RED Watch - GEX deeply neg, VIX rising",SPY above 200MA (uptrend intact) | RSI neutral (41.9) | VIX in contango (calm) | SKEW elevated (146.6) - tail hedging active,4.641,18.13,0.971,374.63,101.54,83.75,79.27,38.77,124.76,63.62,45.76,risk_on,4,,
2026-07-28,SPY,738.55,-12.4,18.21,748.44,760.0,735.0,735.0,738.0,2.14,699.23,True,45.69,19.86,1.65,contango,142.98,4,3,4,Moderate fear — monitor,676.05,-7.0,2,2,0,Aligned — no divergence,"RED Watch - GEX deeply neg, VIX rising",SPY above 200MA (uptrend intact) | RSI neutral (45.69) | VIX in contango (calm) | SKEW elevated (142.98) - tail hedging active,4.641,17.25,0.947,369.37,101.54,84.24,79.42,38.33,120.49,62.36,46.01,risk_on,4,,
2026-07-29,SPY,727.18,-22.8,20.66,746.1,800.0,727.0,727.0,737.0,2.16,699.52,True,30.74,21.5,0.84,contango,139.55,4,2,6,Moderate fear — monitor,657.53,-8.7,3,3,0,Aligned — no divergence,RED EXIT - neg GEX + VIX elevated,SPY above 200MA (uptrend intact) | RSI neutral (30.74) | VIX in contango (calm) | SKEW elevated (139.55) - tail hedging active,4.622,20.38,0.986,371.08,100.89,82.85,79.24,38.35,129.31,61.07,45.96,mild_risk_on,2,,
2026-07-30,SPY,736.73,-11.6,17.09,743.5,800.0,735.0,735.0,735.0,2.16,699.97,True,40.07,19.5,2.41,contango,139.9,4,3,5,Moderate fear — monitor,685.85,0.18309999999999998,0,0,2,Aligned — no divergence,"AMBER Caution - neg GEX, watch VIX",SPY above 200MA (uptrend intact) | RSI neutral (40.07) | VIX in contango (calm) | SKEW elevated (139.9) - tail hedging active,4.663,14.85,0.869,377.16,99.86,82.8,79.47,39.34,127.48,63.59,45.3,risk_on,4,,
2026-07-31,SPY,744.68,-1.5,15.99,747.75,760.0,730.0,744.0,736.0,1.95,700.39,True,48.39,19.02,3.03,contango,141.23,2,4,1,Mild bull — neutral,689.0,0.22740000000000002,0,0,2,Aligned — no divergence,"AMBER Caution - neg GEX, watch VIX",SPY above 200MA (uptrend intact) | RSI neutral (48.39) | VIX in contango (calm) | SKEW elevated (141.23) - tail hedging active,4.745,13.05,0.816,371.54,99.91,82.25,79.48,39.56,129.17,64.09,45.07,risk_on,4,,
2026-08-03,SPY,757.4,11.6,15.86,748.04,760.0,735.0,757.0,736.0,2.05,700.86,True,53.93,18.93,3.07,contango,139.96,1,7,1,Positive regime — hold,700.43,5.6,0,0,3,Aligned — no divergence,"GREEN Strong hold - GEX high, vol suppressed",SPY above 200MA (uptrend intact) | RSI neutral (53.93) | VIX in contango (calm) | SKEW elevated (139.96) - tail hedging active,4.686,13.28,0.837,371.71,99.9,82.19,79.31,39.64,122.12,64.32,45.18,risk_on,4,,
2026-08-04,SPY,772.11,10.2,16.5,757.03,775.0,735.0,775.0,742.0,2.23,701.39,True,59.72,19.34,2.84,contango,126.41,0,8,0,Strong bull regime — hold,721.79,4.8,0,0,2,Aligned — no divergence,"GREEN Strong hold - GEX high, vol suppressed",SPY above 200MA (uptrend intact) | RSI neutral (59.72) | VIX in contango (calm) | SKEW normal (126.41),4.627,15.04,0.912,374.16,99.86,82.82,79.55,40.14,115.78,66.0,45.17,risk_on,4,,
2026-08-05,SPY,770.69,5.3,15.81,761.67,775.0,770.0,775.0,750.0,2.19,701.94,True,61.57,18.95,3.14,contango,133.32,0,7,0,Positive regime — hold,717.0,2.6,0,0,2,Aligned — no divergence,"GREEN Hold - pos GEX, vol controlled",SPY above 200MA (uptrend intact) | RSI neutral (61.57) | VIX in contango (calm) | SKEW normal (133.32),4.617,13.79,0.872,389.64,99.68,83.0,79.52,40.85,114.88,65.72,45.2,risk_on,4,,
2026-08-06,SPY,770.96,9.1,15.15,766.29,775.0,762.0,775.0,750.0,2.09,702.46,True,66.58,18.69,3.54,contango,134.73,0,7,0,Positive regime — hold,713.26,0.9618,0,0,2,Aligned — no divergence,"GREEN Hold - pos GEX, vol controlled",SPY above 200MA (uptrend intact) | RSI neutral (66.58) | VIX in contango (calm) | SKEW normal (134.73),4.67,12.66,0.836,389.67,99.93,82.52,79.46,40.76,118.87,65.02,44.81,risk_on,4,,
2026-08-07,SPY,772.9,17.1,14.9,761.01,775.0,735.0,775.0,745.0,2.09,702.97,True,69.55,18.72,3.82,contango,132.57,0,9,0,Strong bull regime — hold,723.05,6.7,0,0,4,Aligned — no divergence,"GREEN Strong hold - GEX high, vol suppressed",SPY above 200MA (uptrend intact) | RSI neutral (69.55) | VIX in contango (calm) | SKEW normal (132.57),4.66,11.96,0.803,398.47,99.54,82.76,79.61,39.9,117.98,65.64,44.98,risk_on,5,,
2026-08-10,SPY,769.04,4.9,15.46,767.52,780.0,767.0,780.0,750.0,2.21,703.48,True,66.78,18.98,3.52,contango,137.13,1,6,1,Positive regime — hold,721.32,4.1,0,0,2,Aligned — no divergence,"GREEN Hold - pos GEX, vol controlled",SPY above 200MA (uptrend intact) | RSI neutral (66.78) | VIX in contango (calm) | SKEW elevated (137.13) - tail hedging active,4.699,12.77,0.826,402.54,99.81,82.06,79.48,40.18,125.92,65.17,44.4,risk_on,4,,
2026-08-11,SPY,765.39,-1.2,15.28,766.62,780.0,765.0,780.0,750.0,2.25,703.99,True,65.36,18.91,3.63,contango,135.59,2,5,1,Mild bull — neutral,718.74,1.7,0,0,2,Aligned — no divergence,"AMBER Caution - neg GEX, watch VIX",SPY above 200MA (uptrend intact) | RSI neutral (65.36) | VIX in contango (calm) | SKEW elevated (135.59) - tail hedging active,4.684,12.52,0.819,400.96,99.83,82.19,79.51,40.22,127.61,65.43,44.08,risk_on,4,,
2026-08-12,SPY,768.63,1.5,14.55,770.61,780.0,765.0,780.0,750.0,2.29,704.5,True,75.21,18.53,3.98,contango,136.54,1,6,3,Positive regime — hold,722.83,5.0,0,0,3,Aligned — no divergence,"GREEN Hold - pos GEX, vol controlled",SPY above 200MA (uptrend intact) | RSI overbought (75.21) | VIX in contango (calm) | SKEW elevated (136.54) - tail hedging active,4.682,11.09,0.762,404.92,100.01,82.11,79.61,40.02,127.3,66.46,44.49,risk_on,5,,
2026-08-13,SPY,778.01,24.6,14.63,767.11,780.0,765.0,780.0,750.0,1.98,705.0,True,76.79,18.61,3.98,contango,134.37,0,8,2,Strong bull regime — hold,730.71,7.7,0,0,4,Aligned — no divergence,"GREEN Strong hold - GEX high, vol suppressed",SPY above 200MA (uptrend intact) | RSI overbought (76.79) | VIX in contango (calm) | SKEW normal (134.37),4.641,11.37,0.777,398.96,99.96,82.59,79.79,39.85,125.03,66.68,45.12,risk_on,5,,
2026-08-14,SPY,775.99,19.4,14.25,768.41,780.0,765.0,,,,705.46,True,75.15,18.46,4.21,contango,138.36,1,8,3,Strong bull regime — hold,730.0,3.7,0,0,3,Aligned — no divergence,"GREEN Strong hold - GEX high, vol suppressed",SPY above 200MA (uptrend intact) | RSI overbought (75.15) | VIX in contango (calm) | SKEW elevated (138.36) - tail hedging active,4.677,10.61,0.745,401.48,99.67,82.04,79.71,40.01,126.6,66.61,45.27,risk_on,5,,
2026-08-17,SPY,772.28,-4.0,15.19,772.93,780.0,772.0,772.0,750.0,2.58,705.88,True,70.94,19.04,3.85,contango,142.91,2,4,3,Mild bull — neutral,726.0,2.0,0,0,2,Aligned — no divergence,"AMBER Caution - overbought pullback, tighten stops only",SPY above 200MA (uptrend intact) | RSI overbought (70.94) | VIX in contango (calm) | SKEW elevated (142.91) - tail hedging active,4.72,12.39,0.816,405.49,99.58,81.35,79.61,40.13,130.29,67.32,44.83,risk_on,4,,
2026-08-18,SPY,763.65,-8.5,15.84,768.28,800.0,760.0,765.0,751.0,2.8,706.28,True,77.22,19.27,3.43,contango,143.6,3,4,5,Bear building — caution,717.18,-3.2,1,1,1,Aligned — no divergence,GREEN Strong hold — max positive regime,SPY above 200MA (uptrend intact) | RSI overbought (77.22) | VIX in contango (calm) | SKEW elevated (143.6) - tail hedging active,4.71,13.59,0.858,398.55,99.65,81.66,79.53,39.18,130.66,65.34,44.63,risk_on,4,,
2026-08-19,SPY,764.56,-8.6,14.89,768.14,800.0,760.0,760.0,755.0,2.8,706.73,True,73.13,18.57,3.68,contango,142.93,3,5,4,Mild bull — neutral,716.96,-24.8,2,2,2,Aligned — no divergence,GREEN Strong hold — max positive regime,SPY above 200MA (uptrend intact) | RSI overbought (73.13) | VIX in contango (calm) | SKEW elevated (142.93) - tail hedging active,4.65,12.66,0.85,413.84,98.79,83.02,79.71,39.39,130.91,66.11,44.99,risk_on,5,,
2026-08-20,SPY,761.14,-14.4,16.01,766.51,800.0,760.0,760.0,753.0,2.85,707.13,True,62.91,19.06,3.05,contango,143.23,4,5,4,Moderate fear — monitor,711.02,-3.7,1,1,1,Aligned — no divergence,GREEN Strong hold — max positive regime,SPY above 200MA (uptrend intact) | RSI neutral (62.91) | VIX in contango (calm) | SKEW elevated (143.23) - tail hedging active,4.7,14.39,0.899,415.26,98.87,82.34,79.56,39.35,134.54,66.62,45.08,risk_on,4,,
2026-08-21,SPY,765.28,-15.0,15.13,770.52,800.0,765.0,765.0,752.0,2.51,707.54,True,57.63,18.5,3.37,contango,143.9,4,5,4,Moderate fear — monitor,714.0,1.3,0,0,2,Aligned — no divergence,GREEN Strong hold — max positive regime,SPY above 200MA (uptrend intact) | RSI neutral (57.63) | VIX in contango (calm) | SKEW elevated (143.9) - tail hedging active,4.74,12.58,0.831,423.36,98.84,82.05,79.61,39.99,134.64,67.12,45.08,risk_on,4,,
2026-08-24,SPY,764.84,-17.2,15.85,764.76,780.0,760.0,765.0,753.0,2.94,707.99,True,40.5,18.56,2.71,contango,145.64,5,3,6,Moderate fear — monitor,707.05,-2.5,1,1,1,Aligned — no divergence,"BUY WATCH — setup building, scale in",SPY above 200MA (uptrend intact) | RSI neutral (40.5) | VIX in contango (calm) | SKEW elevated (145.64) - tail hedging active,4.7,14.07,0.888,426.69,98.98,82.56,79.7,40.07,132.21,66.11,45.33,risk_on,4,,
2026-08-25,SPY,762.91,-8.3,15.45,767.66,800.0,760.0,760.0,754.0,2.64,708.43,True,45.41,18.21,2.76,contango,143.27,3,4,3,Mild bull — neutral,710.73,1.6,0,0,2,Aligned — no divergence,"BUY WATCH — setup building, scale in",SPY above 200MA (uptrend intact) | RSI neutral (45.41) | VIX in contango (calm) | SKEW elevated (143.27) - tail hedging active,4.64,13.45,0.871,428.07,98.91,83.47,79.92,40.76,126.15,67.25,45.36,risk_on,4,,
2026-08-26,SPY,763.82,-7.4,15.21,768.26,800.0,760.0,760.0,754.0,2.6,708.91,True,46.99,17.99,2.78,contango,142.96,3,4,3,Mild bull — neutral,712.5,1.7,0,0,2,Aligned — no divergence,"BUY WATCH — setup building, scale in",SPY above 200MA (uptrend intact) | RSI neutral (46.99) | VIX in contango (calm) | SKEW elevated (142.96) - tail hedging active,4.66,13.33,0.876,421.32,99.14,83.3,79.9,40.06,127.35,67.17,45.09,risk_on,4,,
2026-08-27,SPY,770.12,7.2,14.51,768.49,780.0,760.0,770.0,754.0,2.51,709.41,True,47.4,17.56,3.05,contango,144.05,1,7,1,Positive regime — hold,719.56,6.5,0,0,4,Aligned — no divergence,GREEN Strong hold — max positive regime,SPY above 200MA (uptrend intact) | RSI neutral (47.4) | VIX in contango (calm) | SKEW elevated (144.05) - tail hedging active,4.67,12.1,0.834,422.6,99.12,83.13,79.87,39.98,130.01,67.61,44.66,risk_on,5,,
2026-08-28,SPY,768.71,-5.0,14.43,769.78,800.0,765.0,765.0,755.0,2.6,709.85,True,45.72,17.48,3.05,contango,149.77,3,5,3,Mild bull — neutral,717.0,2.0,0,0,3,Aligned — no divergence,GREEN Strong hold — max positive regime,SPY above 200MA (uptrend intact) | RSI neutral (45.72) | VIX in contango (calm) | SKEW elevated (149.77) - tail hedging active,4.72,11.22,0.778,408.89,99.68,82.88,79.74,39.67,129.7,67.14,44.48,risk_on,5,,
2026-08-31,SPY,767.27,-7.8,14.92,771.15,800.0,765.0,765.0,755.0,2.5,710.27,True,45.91,17.53,2.61,contango,148.53,4,5,4,Moderate fear — monitor,716.92,0.936,0,0,3,Aligned — no divergence,"BUY WATCH — setup building, scale in",SPY above 200MA (uptrend intact) | RSI neutral (45.91) | VIX in contango (calm) | SKEW elevated (148.53) - tail hedging active,4.76,12.34,0.827,408.42,99.41,82.52,79.81,40.0,133.7,67.02,44.11,risk_on,5,,
2026-09-01,SPY,761.82,-10.3,16.34,767.5,800.0,760.0,762.0,755.0,2.37,710.66,True,38.41,18.33,1.99,contango,149.23,5,3,6,Moderate fear — monitor,708.02,-5.9,2,2,1,Aligned — no divergence,"BUY WATCH — setup building, scale in",SPY above 200MA (uptrend intact) | RSI neutral (38.41) | VIX in contango (calm) | SKEW elevated (149.23) - tail hedging active,4.8,14.33,0.877,396.75,99.67,81.87,79.1,39.07,141.0,66.77,44.04,risk_on,4,,
2026-09-02,SPY,767.5,3.0,15.2,765.07,768.0,760.0,760.0,755.0,2.21,711.12,True,35.61,17.73,2.53,contango,144.12,1,4,2,Mild bull — neutral,708.45,-3.4,1,1,1,Aligned — no divergence,GREEN Strong hold — max positive regime,SPY above 200MA (uptrend intact) | RSI neutral (35.61) | VIX in contango (calm) | SKEW elevated (144.12) - tail hedging active,4.8,12.57,0.827,402.78,99.56,81.95,79.11,39.53,141.15,67.15,43.73,risk_on,4,,
2026-09-03,SPY,769.01,-0.7821,14.32,770.5,780.0,765.0,765.0,755.0,2.64,711.63,True,46.87,17.42,3.1,contango,150.63,3,5,2,Mild bull — neutral,719.08,3.2,0,0,3,Aligned — no divergence,GREEN Strong hold — max positive regime,SPY above 200MA (uptrend intact) | RSI neutral (46.87) | VIX in contango (calm) | SKEW elevated (150.63) - tail hedging active,4.76,11.68,0.816,410.22,99.0,82.07,79.21,39.91,142.09,67.47,44.25,risk_on,5,STRONG_HOLD,8
